,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset
193,32.5,API,True,RunKeeper,"Wed, 6 Dec 2017 16:43:24",242,8100.35,outdoor,Cycling,/fitnessActivities/1094660347,-3
194,23.95,API,True,RunKeeper,"Wed, 6 Dec 2017 07:46:53",205,7881.96,outdoor,Cycling,/fitnessActivities/1094484702,-3
195,43.53,API,True,RunKeeper,"Tue, 5 Dec 2017 14:10:46",281,7809.56,outdoor,Cycling,/fitnessActivities/1094280681,-3
196,24.12,API,True,RunKeeper,"Tue, 5 Dec 2017 08:09:56",188,7887.01,outdoor,Cycling,/fitnessActivities/1094125018,-3
197,123.12,API,True,RunKeeper,"Fri, 1 Dec 2017 13:38:38",716,8973.92,outdoor,Cycling,/fitnessActivities/1092704167,-3
198,27.72,API,True,RunKeeper,"Fri, 1 Dec 2017 07:40:54",213,7980.27,outdoor,Cycling,/fitnessActivities/1092575535,-3
199,26.33,API,True,RunKeeper,"Wed, 29 Nov 2017 14:55:09",207,7090.93,outdoor,Cycling,/fitnessActivities/1092575530,-3
200,41.17,API,True,RunKeeper,"Wed, 29 Nov 2017 07:45:23",283,9264.97,outdoor,Cycling,/fitnessActivities/1091861090,-3
201,30.8,API,True,RunKeeper,"Tue, 28 Nov 2017 14:36:10",238,8082.32,outdoor,Cycling,/fitnessActivities/1091590367,-3
202,23.88,API,True,RunKeeper,"Tue, 28 Nov 2017 07:47:50",193,7977.83,outdoor,Cycling,/fitnessActivities/1091450009,-3
203,41.75,API,True,RunKeeper,"Fri, 24 Nov 2017 14:11:16",279,7205.78,outdoor,Cycling,/fitnessActivities/1089963366,-3
204,25.48,API,True,RunKeeper,"Fri, 24 Nov 2017 07:33:50",205,8011.97,outdoor,Cycling,/fitnessActivities/1089816941,-3
205,47.47,API,True,RunKeeper,"Thu, 23 Nov 2017 15:03:23",321,9220.48,outdoor,Cycling,/fitnessActivities/1089637044,-3
206,25.5,API,True,RunKeeper,"Thu, 23 Nov 2017 07:35:04",201,7941.14,outdoor,Cycling,/fitnessActivities/1089405860,-3
207,46.3,API,True,RunKeeper,"Wed, 22 Nov 2017 13:47:50",309,8469.81,outdoor,Cycling,/fitnessActivities/1089650933,-3
208,23.6,API,True,RunKeeper,"Wed, 22 Nov 2017 07:54:48",200,7677.36,outdoor,Cycling,/fitnessActivities/1089025941,-3
209,43.25,API,True,RunKeeper,"Thu, 16 Nov 2017 13:45:23",292,8619.12,outdoor,Cycling,/fitnessActivities/1086561932,-3
210,27.85,API,True,RunKeeper,"Thu, 16 Nov 2017 07:42:20",210,8079.2,outdoor,Cycling,/fitnessActivities/1086452103,-3
211,28.33,API,True,RunKeeper,"Tue, 14 Nov 2017 13:33:15",200,7009.17,outdoor,Cycling,/fitnessActivities/1085679506,-3
212,26.98,API,True,RunKeeper,"Tue, 14 Nov 2017 07:40:24",206,7944.72,outdoor,Cycling,/fitnessActivities/1085509757,-3
213,44.25,API,True,RunKeeper,"Wed, 8 Nov 2017 13:25:10",297,7992.33,outdoor,Cycling,/fitnessActivities/1082906782,-3
214,24.78,API,True,RunKeeper,"Wed, 8 Nov 2017 07:47:15",197,7988.87,outdoor,Cycling,/fitnessActivities/1082887366,-3
215,31.18,API,True,RunKeeper,"Tue, 7 Nov 2017 15:25:48",237,8262.58,outdoor,Cycling,/fitnessActivities/1082887364,-3
216,24.45,API,True,RunKeeper,"Tue, 7 Nov 2017 07:36:39",189,7899.45,outdoor,Cycling,/fitnessActivities/1082277169,-3
217,45.02,API,True,RunKeeper,"Fri, 3 Nov 2017 14:42:12",337,11231.24,outdoor,Cycling,/fitnessActivities/1082468954,-3
218,33.88,API,True,RunKeeper,"Wed, 1 Nov 2017 13:55:11",249,8328.51,outdoor,Cycling,/fitnessActivities/1079403530,-3
219,26.08,API,True,RunKeeper,"Wed, 1 Nov 2017 07:37:45",202,7985.35,outdoor,Cycling,/fitnessActivities/1079241893,-3
220,32.58,API,True,RunKeeper,"Tue, 31 Oct 2017 15:16:15",251,8097.37,outdoor,Cycling,/fitnessActivities/1078932196,-3
221,26.68,API,True,RunKeeper,"Tue, 31 Oct 2017 07:38:45",209,7944.21,outdoor,Cycling,/fitnessActivities/1078740264,-3
222,53.22,API,True,RunKeeper,"Tue, 24 Oct 2017 13:20:49",315,7784.54,outdoor,Cycling,/fitnessActivities/1075535202,-3
223,58.68,API,True,RunKeeper,"Tue, 24 Oct 2017 07:43:22",347,8401.19,outdoor,Cycling,/fitnessActivities/1075372345,-3
224,43.37,API,True,RunKeeper,"Wed, 18 Oct 2017 15:05:42",308,8490.96,outdoor,Cycling,/fitnessActivities/1072617973,-3
225,25.52,API,True,RunKeeper,"Wed, 18 Oct 2017 07:24:27",212,7947.39,outdoor,Cycling,/fitnessActivities/1072309930,-3
226,61.63,API,True,RunKeeper,"Tue, 17 Oct 2017 12:54:20",671,14003.13,outdoor,Cycling,/fitnessActivities/1071995204,-3
227,25.22,API,True,RunKeeper,"Tue, 17 Oct 2017 07:39:03",205,7919.97,outdoor,Cycling,/fitnessActivities/1071757192,-3
228,30.25,API,True,RunKeeper,"Fri, 13 Oct 2017 13:54:51",240,8439.65,outdoor,Cycling,/fitnessActivities/1069747366,-3
229,22.4,API,True,RunKeeper,"Fri, 13 Oct 2017 07:40:40",185,7934.01,outdoor,Cycling,/fitnessActivities/1069584613,-3
230,35.27,API,True,RunKeeper,"Wed, 11 Oct 2017 15:40:23",261,7955.04,outdoor,Cycling,/fitnessActivities/1068806822,-3
231,22.97,API,True,RunKeeper,"Wed, 11 Oct 2017 07:48:21",192,7916.46,outdoor,Cycling,/fitnessActivities/1068573679,-3
232,27.9,API,True,RunKeeper,"Tue, 10 Oct 2017 13:55:20",214,7659.15,outdoor,Cycling,/fitnessActivities/1068253335,-3
233,27.62,API,True,RunKeeper,"Tue, 10 Oct 2017 07:46:52",214,8024.84,outdoor,Cycling,/fitnessActivities/1068026445,-3
234,35.15,API,True,RunKeeper,"Fri, 6 Oct 2017 14:28:20",231,7360.42,outdoor,Cycling,/fitnessActivities/1068026439,-3
235,28.08,API,True,RunKeeper,"Fri, 6 Oct 2017 07:44:10",205,7983.14,outdoor,Cycling,/fitnessActivities/1065849625,-3
236,44.23,API,True,RunKeeper,"Fri, 29 Sep 2017 14:24:30",400,7101.18,outdoor,Cycling,/fitnessActivities/1068026435,-3
237,25.15,API,True,RunKeeper,"Fri, 29 Sep 2017 07:32:37",194,7880.18,outdoor,Cycling,/fitnessActivities/1068026429,-3
238,32.47,API,True,RunKeeper,"Thu, 28 Sep 2017 16:05:26",231,8140.39,outdoor,Cycling,/fitnessActivities/1061507270,-3
239,26.72,API,True,RunKeeper,"Thu, 28 Sep 2017 07:45:08",218,8115.68,outdoor,Cycling,/fitnessActivities/1061507264,-3
240,33.32,API,True,RunKeeper,"Wed, 27 Sep 2017 14:04:36",246,8361.27,outdoor,Cycling,/fitnessActivities/1061045465,-3
241,24.8,API,True,RunKeeper,"Wed, 27 Sep 2017 07:42:32",201,7965.09,outdoor,Cycling,/fitnessActivities/1060744762,-3
242,34.57,API,True,RunKeeper,"Tue, 26 Sep 2017 14:29:34",286,8693.0,outdoor,Cycling,/fitnessActivities/1060396566,-3
243,60.92,API,True,RunKeeper,"Tue, 26 Sep 2017 07:25:58",364,8150.62,outdoor,Cycling,/fitnessActivities/1060396556,-3
244,28.32,API,True,RunKeeper,"Fri, 22 Sep 2017 14:31:00",208,7052.05,outdoor,Cycling,/fitnessActivities/1058162517,-3
245,22.9,API,True,RunKeeper,"Fri, 22 Sep 2017 07:52:58",202,7903.37,outdoor,Cycling,/fitnessActivities/1057945018,-3
246,36.28,API,True,RunKeeper,"Wed, 20 Sep 2017 14:18:57",285,10482.34,outdoor,Cycling,/fitnessActivities/1058162515,-3
247,26.15,API,True,RunKeeper,"Wed, 20 Sep 2017 07:33:19",222,7924.01,outdoor,Cycling,/fitnessActivities/1056912214,-3
248,29.22,API,True,RunKeeper,"Tue, 19 Sep 2017 14:13:59",226,8247.35,outdoor,Cycling,/fitnessActivities/1056545922,-3
249,23.6,API,True,RunKeeper,"Tue, 19 Sep 2017 07:20:39",204,7937.07,outdoor,Cycling,/fitnessActivities/1056341632,-3
250,27.82,API,True,RunKeeper,"Mon, 18 Sep 2017 06:27:10",457,5783.25,outdoor,Running,/fitnessActivities/1055782279,-3
251,22.17,API,True,RunKeeper,"Sat, 16 Sep 2017 22:07:03",180,6671.66,outdoor,Cycling,/fitnessActivities/1055246600,-3
252,24.92,API,True,RunKeeper,"Sat, 16 Sep 2017 13:14:29",228,8401.43,outdoor,Cycling,/fitnessActivities/1055246595,-3
253,135.92,API,True,RunKeeper,"Fri, 15 Sep 2017 13:23:04",797,18150.76,outdoor,Cycling,/fitnessActivities/1055246585,-3
254,26.22,API,True,RunKeeper,"Fri, 15 Sep 2017 07:37:58",209,7928.26,outdoor,Cycling,/fitnessActivities/1054200816,-3
255,34.57,API,True,RunKeeper,"Thu, 14 Sep 2017 13:18:26",233,7952.29,outdoor,Cycling,/fitnessActivities/1053847558,-3
256,25.9,API,True,RunKeeper,"Thu, 14 Sep 2017 07:46:14",198,7878.01,outdoor,Cycling,/fitnessActivities/1053687950,-3
257,36.27,API,True,RunKeeper,"Wed, 13 Sep 2017 13:37:50",251,8162.06,outdoor,Cycling,/fitnessActivities/1053369769,-3
258,24.38,API,True,RunKeeper,"Wed, 13 Sep 2017 07:39:10",191,7914.94,outdoor,Cycling,/fitnessActivities/1053161139,-3
259,32.53,API,True,RunKeeper,"Tue, 12 Sep 2017 13:53:22",236,8220.29,outdoor,Cycling,/fitnessActivities/1052871719,-3
260,24.67,API,True,RunKeeper,"Tue, 12 Sep 2017 07:40:10",206,8027.94,outdoor,Cycling,/fitnessActivities/1052597230,-3
261,29.6,API,True,RunKeeper,"Mon, 11 Sep 2017 06:14:16",459,5760.32,outdoor,Running,/fitnessActivities/1052043627,-3
262,121.9,API,True,RunKeeper,"Sun, 10 Sep 2017 08:16:57",401,6383.63,outdoor,Walking,/fitnessActivities/1051735588,-3
263,33.02,API,True,RunKeeper,"Wed, 6 Sep 2017 13:58:49",236,8231.48,outdoor,Cycling,/fitnessActivities/1049565341,-3
264,24.08,API,True,RunKeeper,"Wed, 6 Sep 2017 07:37:41",191,7921.16,outdoor,Cycling,/fitnessActivities/1049388994,-3
265,32.23,API,True,RunKeeper,"Tue, 5 Sep 2017 14:14:24",239,8246.57,outdoor,Cycling,/fitnessActivities/1049085927,-3
266,22.88,API,True,RunKeeper,"Tue, 5 Sep 2017 07:43:24",184,7994.61,outdoor,Cycling,/fitnessActivities/1048829918,-3
267,34.23,API,True,RunKeeper,"Fri, 1 Sep 2017 14:31:13",237,7100.78,outdoor,Cycling,/fitnessActivities/1046855057,-3
268,27.03,API,True,RunKeeper,"Fri, 1 Sep 2017 07:29:17",203,7946.54,outdoor,Cycling,/fitnessActivities/1046611985,-3
269,31.23,API,True,RunKeeper,"Thu, 31 Aug 2017 13:50:41",230,8213.18,outdoor,Cycling,/fitnessActivities/1046296571,-3
270,24.43,API,True,RunKeeper,"Thu, 31 Aug 2017 07:37:45",189,7743.0,outdoor,Cycling,/fitnessActivities/1046117708,-3
271,25.27,API,True,RunKeeper,"Tue, 29 Aug 2017 13:45:54",192,7152.97,outdoor,Cycling,/fitnessActivities/1046296564,-3
272,28.27,API,True,RunKeeper,"Tue, 29 Aug 2017 07:25:08",209,7942.68,outdoor,Cycling,/fitnessActivities/1044983699,-3
273,90.73,API,True,RunKeeper,"Mon, 28 Aug 2017 11:17:17",516,6860.29,outdoor,Cycling,/fitnessActivities/1044520452,-3
274,27.43,API,True,RunKeeper,"Fri, 25 Aug 2017 14:09:39",197,7117.61,outdoor,Cycling,/fitnessActivities/1044520443,-3
275,22.82,API,True,RunKeeper,"Fri, 25 Aug 2017 07:33:33",195,7989.06,outdoor,Cycling,/fitnessActivities/1042701391,-3
276,31.87,API,True,RunKeeper,"Thu, 24 Aug 2017 14:08:46",232,8224.23,outdoor,Cycling,/fitnessActivities/1042332861,-3
277,24.72,API,True,RunKeeper,"Thu, 24 Aug 2017 07:36:56",194,7954.33,outdoor,Cycling,/fitnessActivities/1042127475,-3
278,27.3,API,True,RunKeeper,"Wed, 23 Aug 2017 13:54:08",196,7126.93,outdoor,Cycling,/fitnessActivities/1041795794,-3
279,21.8,API,True,RunKeeper,"Wed, 23 Aug 2017 07:48:11",198,7891.27,outdoor,Cycling,/fitnessActivities/1041520088,-3
280,35.32,API,True,RunKeeper,"Tue, 22 Aug 2017 13:57:54",248,8278.79,outdoor,Cycling,/fitnessActivities/1041098810,-3
281,24.08,API,True,RunKeeper,"Tue, 22 Aug 2017 07:42:44",185,7848.57,outdoor,Cycling,/fitnessActivities/1040883010,-3
282,46.85,API,True,RunKeeper,"Thu, 17 Aug 2017 13:59:45",265,7542.95,outdoor,Cycling,/fitnessActivities/1040883004,-3
283,25.38,API,True,RunKeeper,"Thu, 17 Aug 2017 07:39:37",196,7902.2,outdoor,Cycling,/fitnessActivities/1037973642,-3
284,30.1,API,True,RunKeeper,"Wed, 16 Aug 2017 13:59:11",204,7286.39,outdoor,Cycling,/fitnessActivities/1037634960,-3
285,27.38,API,True,RunKeeper,"Wed, 16 Aug 2017 07:35:52",224,8153.84,outdoor,Cycling,/fitnessActivities/1037346105,-3
286,32.07,API,True,RunKeeper,"Tue, 15 Aug 2017 14:03:50",232,8081.72,outdoor,Cycling,/fitnessActivities/1036914458,-3
287,26.4,API,True,RunKeeper,"Tue, 15 Aug 2017 07:46:56",529,8487.94,outdoor,Walking,/fitnessActivities/1036914450,-3
288,48.37,API,True,RunKeeper,"Sun, 13 Aug 2017 07:05:48",154,2325.85,outdoor,Walking,/fitnessActivities/1035617133,-3
289,69.88,API,True,RunKeeper,"Thu, 10 Aug 2017 14:03:45",561,20301.56,outdoor,Cycling,/fitnessActivities/1034077807,-3
290,22.9,API,True,RunKeeper,"Thu, 10 Aug 2017 07:32:40",197,8014.22,outdoor,Cycling,/fitnessActivities/1033844660,-3
291,31.6,API,True,RunKeeper,"Tue, 8 Aug 2017 14:12:07",202,7164.99,outdoor,Cycling,/fitnessActivities/1032826296,-3
292,25.28,API,True,RunKeeper,"Tue, 8 Aug 2017 07:30:24",209,7925.48,outdoor,Cycling,/fitnessActivities/1032588780,-3
293,199.33,API,True,RunKeeper,"Sat, 5 Aug 2017 08:49:17",1541,57226.15,outdoor,Cycling,/fitnessActivities/1031128223,-3
294,30.07,API,True,RunKeeper,"Fri, 4 Aug 2017 12:54:54",223,7965.25,outdoor,Cycling,/fitnessActivities/1031128218,-3
295,22.32,API,True,RunKeeper,"Fri, 4 Aug 2017 07:23:03",190,7904.25,outdoor,Cycling,/fitnessActivities/1030280431,-3
296,27.9,API,True,RunKeeper,"Thu, 3 Aug 2017 14:09:08",210,7629.62,outdoor,Cycling,/fitnessActivities/1029930455,-3
297,28.22,API,True,RunKeeper,"Thu, 3 Aug 2017 07:08:14",190,7994.05,outdoor,Cycling,/fitnessActivities/1029778961,-3
298,32.32,API,True,RunKeeper,"Sat, 29 Jul 2017 11:54:42",226,7922.92,outdoor,Cycling,/fitnessActivities/1026863594,-3
299,35.87,API,True,RunKeeper,"Sat, 29 Jul 2017 10:50:35",269,9838.77,outdoor,Cycling,/fitnessActivities/1026819944,-3
300,20.95,API,True,RunKeeper,"Fri, 28 Jul 2017 12:02:59",156,5803.37,outdoor,Cycling,/fitnessActivities/1026819932,-3
301,39.77,API,True,RunKeeper,"Fri, 28 Jul 2017 11:06:04",210,6490.58,outdoor,Cycling,/fitnessActivities/1026819908,-3
302,17.95,API,True,RunKeeper,"Wed, 19 Jul 2017 14:01:23",162,6290.56,outdoor,Cycling,/fitnessActivities/1021203036,-3
303,19.68,API,True,RunKeeper,"Wed, 19 Jul 2017 08:01:48",145,6124.24,outdoor,Cycling,/fitnessActivities/1021002525,-3
304,31.23,API,True,RunKeeper,"Tue, 18 Jul 2017 13:37:23",355,6536.45,outdoor,Cycling,/fitnessActivities/1020580118,-3
305,18.32,API,True,RunKeeper,"Tue, 18 Jul 2017 07:59:03",153,6118.28,outdoor,Cycling,/fitnessActivities/1020347025,-3
306,18.83,API,True,RunKeeper,"Fri, 14 Jul 2017 14:25:11",167,6480.68,outdoor,Cycling,/fitnessActivities/1018145883,-3
307,20.6,API,True,RunKeeper,"Fri, 14 Jul 2017 07:58:05",146,6084.11,outdoor,Cycling,/fitnessActivities/1017938379,-3
308,17.25,API,True,RunKeeper,"Thu, 13 Jul 2017 13:05:08",165,5802.84,outdoor,Cycling,/fitnessActivities/1017507282,-3
309,19.58,API,True,RunKeeper,"Thu, 13 Jul 2017 08:01:33",136,6097.11,outdoor,Cycling,/fitnessActivities/1017358634,-3
310,18.55,API,True,RunKeeper,"Wed, 12 Jul 2017 12:51:02",161,6009.38,outdoor,Cycling,/fitnessActivities/1017358623,-3
311,21.7,API,True,RunKeeper,"Wed, 12 Jul 2017 08:07:47",150,6171.38,outdoor,Cycling,/fitnessActivities/1016754811,-3
312,19.18,API,True,RunKeeper,"Tue, 11 Jul 2017 12:55:38",143,5388.39,outdoor,Cycling,/fitnessActivities/1016299456,-3
313,21.78,API,True,RunKeeper,"Tue, 11 Jul 2017 07:59:40",149,6087.75,outdoor,Cycling,/fitnessActivities/1016149347,-3
314,18.68,API,True,RunKeeper,"Mon, 10 Jul 2017 14:25:06",159,5810.02,outdoor,Cycling,/fitnessActivities/1015712266,-3
315,19.4,API,True,RunKeeper,"Mon, 10 Jul 2017 08:04:15",141,6077.86,outdoor,Cycling,/fitnessActivities/1015496174,-3
316,16.83,API,True,RunKeeper,"Fri, 7 Jul 2017 12:38:55",145,5456.84,outdoor,Cycling,/fitnessActivities/1014000310,-3
317,20.02,API,True,RunKeeper,"Fri, 7 Jul 2017 07:39:12",143,6054.79,outdoor,Cycling,/fitnessActivities/1013856139,-3
318,22.85,API,True,RunKeeper,"Wed, 5 Jul 2017 13:27:08",196,6427.15,outdoor,Cycling,/fitnessActivities/1012882639,-3
319,19.78,API,True,RunKeeper,"Wed, 5 Jul 2017 07:45:07",141,6122.23,outdoor,Cycling,/fitnessActivities/1012716502,-3
320,17.47,API,True,RunKeeper,"Tue, 4 Jul 2017 14:02:02",175,6503.58,outdoor,Cycling,/fitnessActivities/1012324489,-3
321,19.37,API,True,RunKeeper,"Tue, 4 Jul 2017 07:50:51",147,6102.95,outdoor,Cycling,/fitnessActivities/1012080831,-3
322,22.02,API,True,RunKeeper,"Mon, 3 Jul 2017 13:11:37",168,5718.37,outdoor,Cycling,/fitnessActivities/1011676031,-3
323,21.7,API,True,RunKeeper,"Mon, 3 Jul 2017 08:04:30",152,6169.95,outdoor,Cycling,/fitnessActivities/1011489369,-3
324,20.2,API,True,RunKeeper,"Thu, 29 Jun 2017 12:16:39",157,5747.18,outdoor,Cycling,/fitnessActivities/1009465641,-3
325,24.32,API,True,RunKeeper,"Thu, 29 Jun 2017 07:49:44",152,6117.67,outdoor,Cycling,/fitnessActivities/1009337116,-3
326,15.93,API,True,RunKeeper,"Wed, 28 Jun 2017 12:34:09",141,5336.49,outdoor,Cycling,/fitnessActivities/1008896055,-3
327,20.48,API,True,RunKeeper,"Wed, 28 Jun 2017 07:44:18",147,6164.69,outdoor,Cycling,/fitnessActivities/1008780193,-3
328,17.18,API,True,RunKeeper,"Tue, 27 Jun 2017 12:59:55",148,5474.33,outdoor,Cycling,/fitnessActivities/1008309481,-3
329,33.33,API,True,RunKeeper,"Tue, 27 Jun 2017 07:37:17",206,6201.68,outdoor,Cycling,/fitnessActivities/1008152735,-3
330,19.6,API,True,RunKeeper,"Mon, 26 Jun 2017 12:10:54",154,5688.19,outdoor,Cycling,/fitnessActivities/1007818698,-3
331,21.98,API,True,RunKeeper,"Mon, 26 Jun 2017 07:41:03",145,6112.77,outdoor,Cycling,/fitnessActivities/1007493795,-3
332,17.28,API,True,RunKeeper,"Fri, 23 Jun 2017 12:40:11",148,5345.75,outdoor,Cycling,/fitnessActivities/1005956310,-3
333,19.0,API,True,RunKeeper,"Fri, 23 Jun 2017 07:50:54",143,6081.16,outdoor,Cycling,/fitnessActivities/1005843765,-3
334,21.42,API,True,RunKeeper,"Thu, 22 Jun 2017 12:41:16",184,6589.62,outdoor,Cycling,/fitnessActivities/1005535586,-3
335,20.58,API,True,RunKeeper,"Thu, 22 Jun 2017 07:37:35",147,6162.94,outdoor,Cycling,/fitnessActivities/1005303953,-3
336,19.3,API,True,RunKeeper,"Tue, 20 Jun 2017 12:35:21",156,5382.67,outdoor,Cycling,/fitnessActivities/1004255363,-3
337,19.88,API,True,RunKeeper,"Tue, 20 Jun 2017 07:30:08",144,6086.99,outdoor,Cycling,/fitnessActivities/1004088987,-3
338,17.02,API,True,RunKeeper,"Mon, 19 Jun 2017 12:36:20",141,5389.12,outdoor,Cycling,/fitnessActivities/1003621881,-3
339,23.08,API,True,RunKeeper,"Mon, 19 Jun 2017 07:43:02",156,6143.74,outdoor,Cycling,/fitnessActivities/1003493993,-3
340,50.43,API,True,RunKeeper,"Sat, 17 Jun 2017 14:47:50",310,8859.43,outdoor,Cycling,/fitnessActivities/1002663916,-3
341,18.17,API,True,RunKeeper,"Wed, 14 Jun 2017 13:26:09",153,5753.6,outdoor,Cycling,/fitnessActivities/1000879327,-3
342,18.82,API,True,RunKeeper,"Wed, 14 Jun 2017 07:53:31",144,6045.11,outdoor,Cycling,/fitnessActivities/1000713723,-3
343,23.17,API,True,RunKeeper,"Tue, 13 Jun 2017 12:48:45",189,6607.6,outdoor,Cycling,/fitnessActivities/1000444019,-3
344,19.3,API,True,RunKeeper,"Tue, 13 Jun 2017 07:42:39",150,6090.69,outdoor,Cycling,/fitnessActivities/1000067931,-3
345,16.75,API,True,RunKeeper,"Mon, 12 Jun 2017 12:12:13",166,5779.66,outdoor,Cycling,/fitnessActivities/999721058,-3
346,18.48,API,True,RunKeeper,"Mon, 12 Jun 2017 07:29:08",145,6114.83,outdoor,Cycling,/fitnessActivities/999458777,-3
347,15.23,API,True,RunKeeper,"Fri, 9 Jun 2017 13:47:21",164,5766.43,outdoor,Cycling,/fitnessActivities/997878707,-3
348,18.82,API,True,RunKeeper,"Fri, 9 Jun 2017 07:58:28",144,6105.27,outdoor,Cycling,/fitnessActivities/997716950,-3
349,17.03,API,True,RunKeeper,"Thu, 8 Jun 2017 13:01:53",163,5783.29,outdoor,Cycling,/fitnessActivities/997294049,-3
350,19.7,API,True,RunKeeper,"Thu, 8 Jun 2017 07:51:49",145,6181.86,outdoor,Cycling,/fitnessActivities/997151351,-3
351,17.13,API,True,RunKeeper,"Wed, 7 Jun 2017 12:16:18",154,5759.41,outdoor,Cycling,/fitnessActivities/996701562,-3
352,18.77,API,True,RunKeeper,"Wed, 7 Jun 2017 07:55:39",141,6096.46,outdoor,Cycling,/fitnessActivities/996573146,-3
353,16.4,API,True,RunKeeper,"Tue, 6 Jun 2017 12:47:04",157,5978.89,outdoor,Cycling,/fitnessActivities/996225220,-3
354,18.5,API,True,RunKeeper,"Tue, 6 Jun 2017 07:30:32",142,6111.35,outdoor,Cycling,/fitnessActivities/995999970,-3
355,15.82,API,True,RunKeeper,"Mon, 5 Jun 2017 12:20:58",157,5711.36,outdoor,Cycling,/fitnessActivities/995698428,-3
356,19.32,API,True,RunKeeper,"Mon, 5 Jun 2017 07:28:30",143,6073.79,outdoor,Cycling,/fitnessActivities/995399416,-3
357,35.62,API,True,RunKeeper,"Fri, 2 Jun 2017 13:43:00",351,10489.03,outdoor,Cycling,/fitnessActivities/993855342,-3
358,18.3,API,True,RunKeeper,"Fri, 2 Jun 2017 07:43:33",143,6063.58,outdoor,Cycling,/fitnessActivities/993644394,-3
359,17.7,API,True,RunKeeper,"Thu, 1 Jun 2017 13:05:46",145,5378.71,outdoor,Cycling,/fitnessActivities/993644390,-3
360,18.75,API,True,RunKeeper,"Thu, 1 Jun 2017 07:43:24",142,6095.87,outdoor,Cycling,/fitnessActivities/993050883,-3
361,17.18,API,True,RunKeeper,"Wed, 31 May 2017 13:05:39",144,5392.26,outdoor,Cycling,/fitnessActivities/992607843,-3
362,17.6,API,True,RunKeeper,"Wed, 31 May 2017 07:46:06",139,6063.07,outdoor,Cycling,/fitnessActivities/992431836,-3
363,17.82,API,True,RunKeeper,"Tue, 30 May 2017 12:53:08",152,5400.77,outdoor,Cycling,/fitnessActivities/991962764,-3
364,20.18,API,True,RunKeeper,"Tue, 30 May 2017 07:39:01",141,6109.73,outdoor,Cycling,/fitnessActivities/991820391,-3
365,17.9,API,True,RunKeeper,"Mon, 29 May 2017 12:20:50",157,5775.48,outdoor,Cycling,/fitnessActivities/991365627,-3
366,18.85,API,True,RunKeeper,"Mon, 29 May 2017 07:26:13",138,6099.27,outdoor,Cycling,/fitnessActivities/991169558,-3
367,9.85,API,True,RunKeeper,"Sat, 27 May 2017 19:08:21",67,1985.6,outdoor,Cycling,/fitnessActivities/990327649,-3
368,16.22,API,True,RunKeeper,"Fri, 26 May 2017 13:17:12",143,5410.65,outdoor,Cycling,/fitnessActivities/989611023,-3
369,21.98,API,True,RunKeeper,"Fri, 26 May 2017 07:51:10",152,6065.57,outdoor,Cycling,/fitnessActivities/989441355,-3
370,20.87,API,True,RunKeeper,"Thu, 25 May 2017 12:27:02",153,5704.27,outdoor,Cycling,/fitnessActivities/989057824,-3
371,21.15,API,True,RunKeeper,"Thu, 25 May 2017 07:45:48",152,6113.03,outdoor,Cycling,/fitnessActivities/988912391,-3
372,16.65,API,True,RunKeeper,"Wed, 24 May 2017 13:28:54",154,5434.65,outdoor,Cycling,/fitnessActivities/988482373,-3
373,18.23,API,True,RunKeeper,"Wed, 24 May 2017 07:46:28",142,6097.58,outdoor,Cycling,/fitnessActivities/988314136,-3
374,15.93,API,True,RunKeeper,"Tue, 23 May 2017 13:04:33",141,5445.85,outdoor,Cycling,/fitnessActivities/987853465,-3
375,18.8,API,True,RunKeeper,"Tue, 23 May 2017 07:52:58",139,6107.05,outdoor,Cycling,/fitnessActivities/987694354,-3
376,18.52,API,True,RunKeeper,"Mon, 22 May 2017 12:11:33",158,5787.56,outdoor,Cycling,/fitnessActivities/987202459,-3
377,20.53,API,True,RunKeeper,"Mon, 22 May 2017 07:45:33",152,6170.41,outdoor,Cycling,/fitnessActivities/987043645,-3
378,130.8,API,True,RunKeeper,"Sun, 21 May 2017 09:03:56",1065,40466.7,outdoor,Cycling,/fitnessActivities/986599297,-3
379,18.58,API,True,RunKeeper,"Fri, 19 May 2017 12:40:16",163,5751.75,outdoor,Cycling,/fitnessActivities/985427280,-3
380,18.22,API,True,RunKeeper,"Fri, 19 May 2017 07:42:15",135,6120.64,outdoor,Cycling,/fitnessActivities/985287008,-3
381,18.37,API,True,RunKeeper,"Thu, 18 May 2017 13:27:24",168,5833.48,outdoor,Cycling,/fitnessActivities/984890548,-3
382,21.05,API,True,RunKeeper,"Thu, 18 May 2017 07:30:12",152,6102.22,outdoor,Cycling,/fitnessActivities/984721244,-3
383,16.83,API,True,RunKeeper,"Wed, 17 May 2017 13:31:55",164,5816.77,outdoor,Cycling,/fitnessActivities/984721232,-3
384,18.23,API,True,RunKeeper,"Wed, 17 May 2017 07:20:05",143,6158.05,outdoor,Cycling,/fitnessActivities/984092295,-3
385,16.65,API,True,RunKeeper,"Tue, 16 May 2017 13:56:29",145,5399.93,outdoor,Cycling,/fitnessActivities/983704882,-3
386,28.87,API,True,RunKeeper,"Tue, 16 May 2017 08:47:10",197,5560.46,outdoor,Cycling,/fitnessActivities/983486533,-3
387,19.08,API,True,RunKeeper,"Mon, 15 May 2017 12:12:42",164,5799.04,outdoor,Cycling,/fitnessActivities/982953586,-3
