,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset,month,month_index,year
172,23.6,API,True,RunKeeper,"Wed, 17 Jan 2018 07:49:41",195,7927.98,outdoor,Cycling,/fitnessActivities/1109478786,-3,Jan,1,2018
173,54.38,API,True,RunKeeper,"Tue, 16 Jan 2018 16:09:49",355,8759.02,outdoor,Cycling,/fitnessActivities/1109289135,-3,Jan,1,2018
174,23.12,API,True,RunKeeper,"Tue, 16 Jan 2018 08:18:59",208,7933.54,outdoor,Cycling,/fitnessActivities/1109289129,-3,Jan,1,2018
175,35.42,API,True,RunKeeper,"Mon, 15 Jan 2018 17:09:11",260,8460.39,outdoor,Cycling,/fitnessActivities/1109289125,-3,Jan,1,2018
176,24.65,API,True,RunKeeper,"Mon, 15 Jan 2018 07:08:22",194,7809.0,outdoor,Cycling,/fitnessActivities/1109289115,-3,Jan,1,2018
177,48.62,API,True,RunKeeper,"Fri, 12 Jan 2018 12:51:20",322,8737.15,outdoor,Cycling,/fitnessActivities/1109289108,-3,Jan,1,2018
178,24.28,API,True,RunKeeper,"Fri, 12 Jan 2018 07:53:29",190,7893.31,outdoor,Cycling,/fitnessActivities/1107348301,-3,Jan,1,2018
179,44.48,API,True,RunKeeper,"Thu, 11 Jan 2018 13:52:32",285,8416.07,outdoor,Cycling,/fitnessActivities/1107119809,-3,Jan,1,2018
180,25.33,API,True,RunKeeper,"Thu, 11 Jan 2018 07:48:33",196,7983.88,outdoor,Cycling,/fitnessActivities/1106963918,-3,Jan,1,2018
181,96.43,API,True,RunKeeper,"Wed, 10 Jan 2018 13:51:34",635,13083.27,outdoor,Cycling,/fitnessActivities/1106762599,-3,Jan,1,2018
182,24.18,API,True,RunKeeper,"Wed, 10 Jan 2018 08:00:37",198,7996.19,outdoor,Cycling,/fitnessActivities/1106540484,-3,Jan,1,2018
183,23.72,API,True,RunKeeper,"Mon, 8 Jan 2018 08:01:15",203,8005.27,outdoor,Cycling,/fitnessActivities/1107119806,-3,Jan,1,2018
