,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset,month,month_index,year
575,23.95,API,True,RunKeeper,"Sat, 15 Mar 2014 22:15:59",130,1984.28,outdoor,Running,/fitnessActivities/439268589,-3,Mar,3,2014
576,13.99,API,True,RunKeeper,"Sat, 15 Mar 2014 18:25:50",65,986.25,outdoor,Running,/fitnessActivities/439268582,-3,Mar,3,2014
