,duration,entry_mode,has_path,source,start_time,total_calories,total_distance,tracking_mode,type,uri,utc_offset,month,month_index,year
547,30.62,API,True,RunKeeper,"Wed, 20 Apr 2016 05:51:15",456,5734.59,outdoor,Running,/fitnessActivities/772361130,-3,Apr,4,2016
548,7.5,API,True,RunKeeper,"Mon, 18 Apr 2016 06:19:21",63,1047.16,outdoor,Running,/fitnessActivities/770943625,-3,Apr,4,2016
549,26.43,API,True,RunKeeper,"Mon, 18 Apr 2016 05:50:48",565,5782.77,outdoor,Running,/fitnessActivities/770943610,-3,Apr,4,2016
550,27.18,API,True,RunKeeper,"Mon, 11 Apr 2016 05:23:04",458,5895.76,outdoor,Running,/fitnessActivities/766282546,-3,Apr,4,2016
551,133.97,API,True,RunKeeper,"Thu, 7 Apr 2016 07:34:36",660,3698.49,outdoor,Running,/fitnessActivities/764018100,-3,Apr,4,2016
552,39.42,API,True,RunKeeper,"Tue, 29 Mar 2016 05:38:59",435,5990.81,outdoor,Running,/fitnessActivities/759716642,-3,Mar,3,2016
553,27.33,API,True,RunKeeper,"Wed, 23 Mar 2016 06:08:51",454,5749.38,outdoor,Running,/fitnessActivities/755079850,-3,Mar,3,2016
554,28.03,API,True,RunKeeper,"Mon, 21 Mar 2016 05:57:29",455,5789.03,outdoor,Running,/fitnessActivities/753860205,-3,Mar,3,2016
555,4.35,API,True,RunKeeper,"Sun, 20 Mar 2016 17:04:57",49,779.13,outdoor,Running,/fitnessActivities/753646484,-3,Mar,3,2016
556,27.27,API,True,RunKeeper,"Mon, 14 Mar 2016 05:52:20",447,5674.95,outdoor,Running,/fitnessActivities/749797852,-3,Mar,3,2016
557,14.98,API,True,RunKeeper,"Tue, 8 Mar 2016 13:22:25",75,1213.08,outdoor,Running,/fitnessActivities/747371294,-3,Mar,3,2016
558,28.2,API,True,RunKeeper,"Mon, 7 Mar 2016 06:03:09",462,5838.99,outdoor,Running,/fitnessActivities/745796497,-3,Mar,3,2016
559,58.43,API,True,RunKeeper,"Sun, 6 Mar 2016 13:53:27",253,3927.29,outdoor,Running,/fitnessActivities/745656183,-3,Mar,3,2016
560,26.12,API,True,RunKeeper,"Sun, 6 Mar 2016 11:23:33",101,1593.61,outdoor,Running,/fitnessActivities/745656175,-3,Mar,3,2016
561,30.35,API,True,RunKeeper,"Thu, 3 Mar 2016 05:52:24",489,6154.29,outdoor,Running,/fitnessActivities/743736231,-3,Mar,3,2016
562,48.85,API,True,RunKeeper,"Wed, 2 Mar 2016 18:26:34",105,844.11,outdoor,Running,/fitnessActivities/743518140,-3,Mar,3,2016
563,31.95,API,True,RunKeeper,"Mon, 29 Feb 2016 06:05:33",467,5805.84,outdoor,Running,/fitnessActivities/742107339,-3,Feb,2,2016
564,56.18,API,True,RunKeeper,"Sun, 28 Feb 2016 10:41:56",205,3016.58,outdoor,Running,/fitnessActivities/742025830,-3,Feb,2,2016
565,29.95,API,True,RunKeeper,"Mon, 22 Feb 2016 06:09:37",366,4815.52,outdoor,Running,/fitnessActivities/738351372,-3,Feb,2,2016
566,31.15,API,True,RunKeeper,"Mon, 15 Feb 2016 05:55:11",353,4555.47,outdoor,Running,/fitnessActivities/734684880,-3,Feb,2,2016
